chamber,record ID,datetime,temperature setpoint,temperature actual,rh setpoint,rh actual,watering setpoint,watering actual
2,b9280812a207fe44911adf89,2019-01-02 04:35,21.0,21.0,60.0,60.0,50.0,50.0
2,b9280812a207fe44911adf89,2019-01-02 04:36,21.0,21.0,60.0,60.0,50.0,50.0
2,b9280812a207fe44911adf89,2019-01-02 04:37,21.0,21.0,60.0,60.0,50.0,50.0
2,b9280812a207fe44911adf89,2019-01-02 04:38,21.0,21.0,60.0,60.0,50.0,50.0
2,b9280812a207fe44911adf89,2019-01-02 04:39,21.0,21.0,60.0,59.0,50.0,50.0
2,b9280812a207fe44911adf89,2019-01-02 04:40,21.0,21.0,60.0,60.0,50.0,50.0
2,b9280812a207fe44911adf89,2019-01-02 04:41,21.0,20.899,60.0,59.0,50.0,50.0
2,b9280812a207fe44911adf89,2019-01-02 04:42,21.0,21.0,60.0,60.0,50.0,50.0
2,b9280812a207fe44911adf89,2019-01-02 04:43,21.0,21.0,60.0,60.0,50.0,50.0
2,b9280812a207fe44911adf89,2019-01-02 04:44,21.0,21.0,60.0,60.0,50.0,50.0
2,b9280812a207fe44911adf89,2019-01-02 04:45,21.0,21.0,60.0,59.0,50.0,50.0
2,b9280812a207fe44911adf89,2019-01-02 04:46,21.0,21.1,60.0,60.0,50.0,50.0
2,b9280812a207fe44911adf89,2019-01-02 04:47,21.0,21.0,60.0,60.0,50.0,50.0
2,b9280812a207fe44911adf89,2019-01-02 04:48,21.0,21.0,60.0,60.0,50.0,50.0
2,b9280812a207fe44911adf89,2019-01-02 04:49,21.0,21.0,60.0,60.0,50.0,50.0
2,b9280812a207fe44911adf89,2019-01-02 04:50,21.0,21.1,60.0,60.0,50.0,50.0
2,b9280812a207fe44911adf89,2019-01-02 04:51,21.0,21.0,60.0,60.0,50.0,50.0
2,b9280812a207fe44911adf89,2019-01-02 04:52,21.0,21.0,60.0,60.0,50.0,50.0
2,b9280812a207fe44911adf89,2019-01-02 04:53,21.0,21.0,60.0,60.0,50.0,50.0
2,b9280812a207fe44911adf89,2019-01-02 04:54,21.0,21.0,60.0,61.0,50.0,50.0
2,b9280812a207fe44911adf89,2019-01-02 04:55,21.0,21.0,60.0,60.0,50.0,50.0
2,b9280812a207fe44911adf89,2019-01-02 04:56,21.0,21.0,60.0,60.0,50.0,50.0
2,b9280812a207fe44911adf89,2019-01-02 04:57,21.0,21.1,60.0,60.0,50.0,50.0
2,b9280812a207fe44911adf89,2019-01-02 04:58,21.0,21.0,60.0,60.0,50.0,50.0
2,b9280812a207fe44911adf89,2019-01-02 04:59,21.0,21.0,60.0,60.0,50.0,50.0
2,b9280812a207fe44911adf89,2019-01-02 05:00,21.0,21.0,60.0,60.0,50.0,50.0
2,b9280812a207fe44911adf89,2019-01-02 05:01,21.0,21.0,60.0,60.0,50.0,50.0
2,b9280812a207fe44911adf89,2019-01-02 05:02,21.0,21.0,60.0,60.0,50.0,50.0
2,b9280812a207fe44911adf89,2019-01-02 05:03,21.0,21.0,60.0,60.0,50.0,50.0
2,b9280812a207fe44911adf89,2019-01-02 05:04,21.0,21.0,60.0,60.0,50.0,50.0
2,b9280812a207fe44911adf89,2019-01-02 05:05,21.0,21.0,60.0,60.0,50.0,50.0
2,b9280812a207fe44911adf89,2019-01-02 05:06,21.0,21.0,60.0,60.0,50.0,50.0
2,b9280812a207fe44911adf89,2019-01-02 05:07,21.0,21.0,60.0,60.0,50.0,50.0
2,b9280812a207fe44911adf89,2019-01-02 05:08,21.0,21.0,60.0,60.0,50.0,51.0
2,b9280812a207fe44911adf89,2019-01-02 05:09,21.0,21.0,60.0,60.0,50.0,50.0
2,b9280812a207fe44911adf89,2019-01-02 05:10,21.0,21.0,60.0,60.0,50.0,50.0
2,b9280812a207fe44911adf89,2019-01-02 05:11,21.0,21.0,60.0,60.0,50.0,51.0
2,b9280812a207fe44911adf89,2019-01-02 05:12,21.0,21.0,60.0,60.0,50.0,51.0
2,b9280812a207fe44911adf89,2019-01-02 05:13,21.0,21.0,60.0,60.0,50.0,51.0
2,b9280812a207fe44911adf89,2019-01-02 05:14,21.0,21.0,60.0,60.0,50.0,50.0
2,b9280812a207fe44911adf89,2019-01-02 05:15,21.0,21.0,60.0,60.0,50.0,50.0
2,b9280812a207fe44911adf89,2019-01-02 05:16,21.0,21.0,60.0,59.0,50.0,50.0
2,b9280812a207fe44911adf89,2019-01-02 05:17,21.0,21.0,60.0,60.0,50.0,51.0
2,b9280812a207fe44911adf89,2019-01-02 05:18,21.0,21.0,60.0,61.0,50.0,51.0
2,b9280812a207fe44911adf89,2019-01-02 05:19,21.0,21.0,60.0,60.0,50.0,50.0
2,b9280812a207fe44911adf89,2019-01-02 05:20,21.0,20.899,60.0,60.0,50.0,51.0
2,b9280812a207fe44911adf89,2019-01-02 05:21,21.0,21.0,60.0,60.0,50.0,51.0
2,b9280812a207fe44911adf89,2019-01-02 05:22,21.0,21.0,60.0,60.0,50.0,50.0
2,b9280812a207fe44911adf89,2019-01-02 05:23,21.0,20.899,60.0,60.0,50.0,51.0
2,b9280812a207fe44911adf89,2019-01-02 05:24,21.0,21.0,60.0,60.0,50.0,50.0
2,b9280812a207fe44911adf89,2019-01-02 05:25,21.0,21.1,60.0,60.0,50.0,51.0
2,b9280812a207fe44911adf89,2019-01-02 05:26,21.0,21.0,60.0,60.0,50.0,51.0
2,b9280812a207fe44911adf89,2019-01-02 05:27,21.0,21.0,60.0,60.0,50.0,51.0
2,b9280812a207fe44911adf89,2019-01-02 05:28,21.0,21.0,60.0,60.0,50.0,51.0
2,b9280812a207fe44911adf89,2019-01-02 05:29,21.0,21.1,60.0,60.0,50.0,51.0
2,b9280812a207fe44911adf89,2019-01-02 05:30,21.0,21.0,60.0,60.0,50.0,51.0
2,b9280812a207fe44911adf89,2019-01-02 05:31,21.0,21.0,60.0,60.0,50.0,51.0
2,b9280812a207fe44911adf89,2019-01-02 05:32,21.0,21.0,60.0,60.0,50.0,51.0
2,b9280812a207fe44911adf89,2019-01-02 05:33,21.0,21.0,60.0,61.0,50.0,51.0
